AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,가입기간,이탈여부,장기고객,요금제
23,9.335622828071823,214.719325045652,Basic,Mailed check,No,Both,No,Mobile,98.21573190355893,47.786240908965326,45,Comedy,4.577864090200061,9,Male,22,Yes,,3HSZUJ4N4F,0,23,0,True,Basic
65,5.491643529520903,356.9568294188587,Premium,Bank transfer,No,TV Shows,Yes,Computer,102.40422577923313,59.3537056405289,19,Action,4.337731845042448,1,Female,23,Yes,,SWD7LYTD9E,0,65,0,True,Basic
73,,1136.7769296962924,Standard,Electronic check,Yes,TV Shows,Yes,Computer,74.67913070377573,8.49711992755248,36,Comedy,1.2240300498655523,4,,16,Yes,,WNYX39NL5W,0,73,0,True,nan
118,14.072803502277674,1334.8162837117488,Premium,Credit card,Yes,Movies,No,Computer,27.811949464869937,82.05478997596546,21,Action,1.0551065422506087,5,Female,21,Yes,,PAPP9BNPZA,1,118,0,True,Basic
89,8.18272198418829,728.2622565927579,Standard,Credit card,No,Movies,No,Mobile,55.05928119558787,156.438144619265,16,Sci-Fi,1.8807525127678584,7,Female,13,No,,3G8L5NAW23,0,89,0,True,Basic
105,11.107251599007151,933.0100932972246,Premium,,Yes,Movies,Yes,Computer,11.185703797982022,106.37744291835853,29,Action,2.868028541037344,7,Male,24,Yes,,1KB02AC1A8,1,105,0,True,Basic
97,10.577580395112877,,Basic,Credit card,No,TV Shows,No,TV,92.73318555994459,58.20395970791126,20,Fantasy,3.154774122368029,9,Male,17,Yes,,KJ4SW2VMY4,0,97,0,True,Basic
39,18.976862069341554,658.819696040951,,Bank transfer,Yes,Both,No,Mobile,54.85099774966775,71.2304886243345,11,Comedy,1.7690855703224142,0,Female,9,No,,84IZQT91G0,1,39,0,True,Standard
106,13.23559515479543,1034.1134128057265,Basic,Electronic check,Yes,Both,Yes,Mobile,42.61812864204871,176.06246039159916,46,Sci-Fi,,6,Male,20,No,,VCUEFFSXD0,1,106,0,True,Basic
88,,1033.9691158928065,Standard,Bank transfer,Yes,TV Shows,Yes,TV,14.200400272932823,32.31734183619648,36,Comedy,1.0466858322397157,2,Male,21,Yes,Yes,BDVE7NSJGZ,1,88,0,True,nan
69,17.863506284100144,,Basic,Credit card,No,Both,Yes,Computer,30.438169698271793,47.57057013571688,39,Comedy,2.1603147957174955,3,Male,24,Yes,Yes,KS4HZSUQP3,1,69,0,True,Standard
106,16.52479126341491,1357.6594384405669,Standard,Mailed check,Yes,Movies,No,TV,44.83367322966739,96.28437380186932,21,Drama,,4,Male,10,No,,UR74N2FR4T,1,106,0,True,Standard
37,16.467060089405987,513.6570742538412,Basic,Credit card,Yes,Both,Yes,Computer,51.456887413309175,85.52221185101602,36,Comedy,3.3857291365687905,2,Male,16,Yes,,UODYGBU9LQ,1,37,0,True,Standard
76,,,Standard,Electronic check,No,Both,Yes,Computer,75.08532724985717,137.3661366334053,16,,,8,Female,4,No,,66I6XTWLX8,0,76,0,True,nan
62,19.66108871859693,,Basic,Bank transfer,Yes,Both,Yes,TV,99.66044887121036,66.3084438752339,41,,2.23942711901061,7,Female,4,Yes,,MBW4492OHO,0,62,0,True,Premium
82,,1441.256565247989,Standard,,No,TV Shows,Yes,Mobile,36.67786059178115,48.23584190160734,41,Fantasy,2.7890693177738526,6,Female,12,No,,SEAZXTCVV5,1,82,0,True,nan
55,20.993855293910936,1042.6813200490517,Premium,Credit card,Yes,Both,No,Mobile,31.82002115618024,160.9807488668827,49,Drama,,4,Female,6,No,,0QNQARS50C,1,55,0,True,Premium
109,17.77635613935502,,Standard,,Yes,Both,No,TV,46.9622154919016,155.4985475993666,32,Sci-Fi,1.6955217849527355,0,Female,3,No,,RZUB4PA36O,1,109,0,True,Standard
93,,,Basic,Electronic check,Yes,Both,Yes,TV,20.545587684669663,123.1828816560034,37,Fantasy,2.2136987779615955,5,Female,19,No,,SC0PFQVRQP,0,93,0,True,nan
28,12.567639206076333,351.8938977701373,Standard,Electronic check,Yes,Both,Yes,TV,25.6218346114524,40.76469130672833,20,Fantasy,3.067584786967668,0,Female,20,Yes,,KO08A4M1MO,0,28,0,True,Standard
78,12.768163160294566,995.9167265029762,Premium,Electronic check,No,Both,Yes,TV,35.03136904301373,23.91225733797851,40,Comedy,1.4568963376979638,2,Male,13,Yes,,ZO073B6JIP,0,78,0,True,Standard
37,10.970012757767204,311.0579033546818,Premium,Mailed check,No,Both,No,Mobile,10.164095172425903,144.8671487588813,43,Fantasy,4.028399453230392,5,Male,3,Yes,,VGPR4ZHOZK,1,37,0,True,Basic
112,15.430653236032258,1728.233162435613,Premium,Bank transfer,Yes,Both,Yes,Computer,30.40157587218286,154.9118144952301,14,Action,,1,Female,21,Yes,,TDS79JX46W,0,112,0,True,Standard
68,,439.9206654462688,Basic,Electronic check,No,Both,No,Tablet,94.83068934575772,103.39444709569564,22,Sci-Fi,3.526487904499321,7,Female,15,No,,ZY3BIDO8KR,0,68,0,True,nan
69,7.345694722673898,506.8529358644989,Premium,Bank transfer,No,Movies,Yes,TV,62.11832831302857,130.19777417731473,13,Drama,1.2963456674180112,5,Male,3,No,,ID5EBX9Y32,0,69,0,True,Basic
39,,460.98556062072015,Standard,Bank transfer,Yes,TV Shows,Yes,,33.57424864675129,112.3595935388942,29,Drama,3.015116098591699,2,Male,12,No,,AAPUO6PL66,0,39,0,True,nan
5,18.97197056519871,83.89450812403913,Standard,Credit card,Yes,TV Shows,No,Tablet,5.868945615862991,146.2807272311457,31,,,9,Male,14,No,,EZMIIGEQ6B,1,5,1,False,Standard
50,10.810084937778171,540.5042468889086,Premium,,Yes,Movies,Yes,TV,37.47017051345211,151.17149808318348,5,Fantasy,,8,Female,2,No,,ZZ4G2TMF8P,0,50,0,True,Basic
90,17.233516821994105,,Premium,Bank transfer,Yes,Movies,Yes,,23.737399350370644,14.35342959282356,3,Drama,2.0437771488600607,2,Male,12,No,,YDZFY4XDSU,1,90,0,True,Standard
99,9.945576014294076,,Standard,Electronic check,Yes,TV Shows,No,TV,65.85650762613774,174.6498673163398,48,,,0,Female,16,Yes,,P7Z356X98F,0,99,0,True,Basic
44,6.479454972507651,,Basic,Credit card,Yes,Movies,Yes,Computer,49.30512914238865,36.76798839489727,27,Action,3.955747869955061,4,,20,No,Yes,6OEX5I7KNV,0,44,0,True,Basic
8,5.656137699264453,45.24910159411562,Premium,Bank transfer,Yes,Both,No,Mobile,83.35207995974575,11.717720881049042,4,Comedy,,0,Female,23,No,No,ARFC3VKEJ3,0,8,1,True,Basic
64,10.631711158221233,680.4295141261589,Premium,Bank transfer,No,TV Shows,No,TV,89.44486121412446,170.2436827222837,47,Comedy,3.58798508297294,1,Male,6,No,,T68NQTTHB7,0,64,0,True,Basic
76,11.96097603783746,909.034178875647,Standard,Bank transfer,Yes,Movies,Yes,Computer,76.6994224481676,101.40195875540806,20,Action,2.786863709135698,4,Male,5,No,,7LMVU1UZ5R,0,76,0,True,Basic
27,15.751104387822997,,Basic,Mailed check,No,TV Shows,Yes,Computer,96.644790508184,47.593880278981366,33,,,4,Male,17,No,Yes,UAG9XD3D47,0,27,0,True,Standard
96,19.412750489638345,1662.3806224974371,Premium,Bank transfer,No,Both,No,Mobile,50.3418226768526,63.98424928943824,32,Comedy,,2,Female,6,No,,W60OAVLA7F,1,96,0,True,Premium
5,,51.24043074701159,Premium,Credit card,No,Both,Yes,Computer,24.578971670683504,84.08697806852835,26,Drama,2.664996790831907,3,Female,6,No,,15LZ668ACH,0,5,1,False,nan
51,,590.0332035492436,Standard,,Yes,Movies,No,Tablet,6.6051230033772095,136.42792497124697,47,Comedy,3.1780161862873584,7,,15,Yes,,6VN1H5NMZH,1,51,0,True,nan
74,20.705574497356714,1285.3774196868883,Standard,,No,Both,No,Tablet,32.128080326084884,172.06492789226522,22,Comedy,4.936836032709911,7,Female,7,No,,LY9P4R42SL,1,74,0,True,Premium
37,13.565764502424992,384.0348904017784,Basic,Credit card,Yes,Both,Yes,Computer,13.161380785099887,98.6173466544715,41,Fantasy,1.4557610261937128,2,Male,4,Yes,,FW1PIPB7B1,1,37,1,True,Basic
97,19.83052644504464,1923.56106516933,Standard,Credit card,No,Movies,No,Computer,96.13573946260979,105.77056700592476,3,Comedy,,0,Female,24,Yes,,5GM6WR4QLT,0,97,0,True,Premium
50,7.281704254617344,364.0852127308672,Premium,,No,Movies,No,TV,37.42252582988419,7.322200626054652,44,Comedy,4.624857351801802,4,Male,2,No,No,3TRZWIDJYO,0,50,0,True,Basic
15,6.391937862223744,95.87906793335615,Basic,Credit card,Yes,TV Shows,Yes,,84.61450508820025,64.9872454287678,35,Sci-Fi,,8,Male,15,Yes,,PNHCK6FRBW,0,15,1,True,Basic
29,12.998426607572249,376.9543716195952,,Bank transfer,No,Both,No,Computer,59.67550042799047,66.61956619756639,47,Drama,,5,Female,4,No,,GX1QDGUH7L,0,29,0,True,Standard
47,21.31607465068276,833.165150384272,Premium,Electronic check,Yes,Movies,No,Tablet,25.958865366449047,93.04958366620124,26,Drama,,6,Male,23,No,Yes,VKYB0IEH6R,1,47,0,True,Premium
22,,,,Bank transfer,No,Movies,No,Computer,89.51944440365403,124.7604020595849,44,Drama,2.607315427244943,8,Male,3,No,,YHYDXDWGKJ,0,22,0,True,nan
29,10.2158199227341,296.2587777592889,Premium,Electronic check,No,Movies,Yes,TV,47.16182101581797,6.17195099163116,40,Comedy,2.5442589960072297,3,Female,5,No,,0V7T4OUFKT,0,29,0,True,Basic
34,,506.1767759164488,Standard,Bank transfer,No,Movies,Yes,Computer,39.1846722657981,96.27057425623762,11,Fantasy,,9,Male,12,No,,CLZ1M9MYQK,1,34,0,True,nan
82,12.30229652833615,704.4541559342078,Premium,,No,Movies,No,Computer,12.431102183644718,165.76801184579858,36,Action,3.414638906016447,5,Male,24,Yes,,97LVWKGWW4,1,82,0,True,Basic
92,,1103.3084726517473,Premium,,No,TV Shows,No,Tablet,63.487965536429684,15.38686749156489,12,Drama,,3,Female,23,Yes,,TAPMGBC8KI,0,92,0,True,nan
81,13.802577582221666,1118.008784159955,Standard,,No,Both,No,TV,84.15751512872237,13.445780393152964,26,Fantasy,4.432479969299443,1,Female,19,Yes,,KM3SRQLGCY,0,81,0,True,Standard
68,,1194.8511597431304,Basic,Electronic check,Yes,Both,No,Computer,15.244849867520024,70.95555301820166,14,Fantasy,,0,Female,9,No,,IG1BLL35T8,0,68,0,True,nan
68,,967.6157073544754,Basic,Electronic check,Yes,Both,No,Tablet,99.05421838231409,56.49716456951105,14,Comedy,2.783647021177201,0,Male,23,Yes,,9O9MMH2E4R,0,68,0,True,nan
6,12.265102695645528,73.59061617387317,Standard,Electronic check,No,Both,Yes,Computer,75.94905754196306,46.50343704348147,27,Drama,,2,Female,17,Yes,Yes,WPFR2Z3BXH,0,6,1,True,Standard
22,19.72323181937803,433.9111000263166,Basic,Bank transfer,No,Movies,Yes,TV,97.3234311895149,141.66335606932796,30,Sci-Fi,2.393111814897246,2,Male,22,No,,UW6DW8SH36,0,22,0,True,Premium
51,,640.2066904562238,Basic,Mailed check,No,Both,Yes,Computer,66.71621671502538,167.6009751458447,18,Fantasy,,1,Female,6,No,,UUQ8BI65NE,0,51,0,True,nan
44,,,Premium,,Yes,Both,No,Mobile,41.63758372271782,43.35824587451431,31,Sci-Fi,2.875755813451184,4,Male,17,No,,28CGLM37E8,0,44,0,True,nan
52,,662.2276346570869,Basic,Credit card,No,Both,No,Mobile,12.101869046728098,19.2839781480334,30,Action,3.198726837715748,7,,0,No,,HOP2UB0UL3,0,52,0,True,nan
69,19.15949722296332,1322.005308384469,Basic,Credit card,Yes,Both,Yes,Tablet,32.44133730825241,8.963731806244411,11,Sci-Fi,4.3813332334963295,0,Male,18,Yes,No,VXDDTDI22I,0,69,0,True,Premium
65,11.031963285283648,717.0776135434371,Premium,,Yes,Both,No,Mobile,12.49580302829424,92.6545924519135,25,Fantasy,2.997518989092514,5,Female,6,No,,M2AA93U36X,0,65,0,True,Basic
39,20.77692201649122,,Standard,Credit card,Yes,TV Shows,No,Mobile,52.20366879611718,48.73588755466557,20,Drama,1.954657421260221,4,Male,1,No,,5S2SA7GGCO,1,39,0,True,Premium
22,12.662398464567097,,Premium,Mailed check,No,Both,Yes,Computer,18.742639884903316,22.177220208142952,25,Sci-Fi,,7,Male,7,Yes,,G6BP6AGJTP,1,22,0,True,Basic
30,8.877794837653134,266.333845129594,Standard,Bank transfer,No,TV Shows,Yes,TV,80.93916697856966,174.90474941164192,22,Action,2.8986391049739786,2,Female,21,Yes,Yes,3WBV3E1D36,0,30,0,True,Basic
86,,1106.9841736217966,Premium,Bank transfer,Yes,TV Shows,No,TV,52.97391782702327,156.88077210305678,0,,,0,Male,18,Yes,,OGZFUS04WU,0,86,0,True,nan
5,8.90071517032418,44.503575851620894,Standard,Credit card,Yes,Both,Yes,Mobile,14.779267719436476,62.54815665950428,25,Action,,3,Female,18,No,,1K1M7OBMB3,0,5,1,False,Basic
74,,1400.6297928053657,Standard,Bank transfer,No,Movies,No,Mobile,40.885876131451624,92.22789263591667,7,Sci-Fi,3.0459458684438494,5,Female,14,No,,5XZJ4HOK0M,1,74,0,True,nan
72,22.398730410609485,1340.185235810385,Basic,Electronic check,Yes,Both,Yes,Computer,43.980234986148766,167.63140981248364,9,Comedy,3.113433649043043,7,Female,15,Yes,,RA0Q2B4M7A,1,72,0,True,Premium
21,7.526048814017846,158.04702509437476,Standard,Credit card,Yes,Both,No,Mobile,75.57774685657432,30.79310580242188,18,Comedy,4.632832516768197,5,Male,8,No,,BWUL3E7213,0,21,0,True,Basic
74,,493.2214730024359,Basic,Bank transfer,No,Both,No,,9.589417010212658,78.75998206611862,38,Comedy,2.393574943124533,7,Male,16,No,,NSJ7R2HKGE,1,74,0,True,nan
105,13.803143437153617,,Standard,Credit card,Yes,Both,Yes,Mobile,101.96575074505063,15.037870511699523,4,Fantasy,,0,,18,Yes,Yes,LEQ2SPHHL6,0,105,0,True,Standard
48,18.75560156080844,,Premium,,Yes,Both,No,TV,43.215164152139735,136.2228235254136,40,Comedy,4.358640745900814,7,Female,24,No,,GLTG31MOIR,0,48,0,True,Premium
93,16.26355866441389,1195.8210739965857,Standard,Bank transfer,No,Both,Yes,TV,48.41088909043635,75.76074802901249,34,Action,4.049705036434835,4,Male,19,No,,CA2PHT9NWH,1,93,0,True,Standard
112,18.220918551626852,,Basic,Credit card,Yes,Both,Yes,,21.676111733569876,94.3277797025814,49,,2.518646280874435,5,Female,14,Yes,,GIJVMGRJFU,1,112,0,True,Standard
11,13.414742264670188,,Basic,Bank transfer,No,Both,No,Computer,26.76009820342019,79.0322755441406,42,Fantasy,1.050335379381075,4,Female,16,No,Yes,2L6HZ6JJGP,1,11,0,True,Basic
40,18.539916023999467,653.2586567353109,Premium,Electronic check,No,Both,No,Tablet,35.492182004669196,148.54782739979316,30,Fantasy,3.126181062675712,3,Male,15,Yes,,26HYTQ71V5,1,40,0,True,Standard
13,8.32602894657524,,Premium,,Yes,TV Shows,No,Computer,87.91362847577018,178.04306224404243,15,Drama,3.53170999321919,0,Female,17,No,,ASUKOF827I,0,13,0,True,Basic
7,,130.0711559221928,Basic,Bank transfer,Yes,Both,Yes,Mobile,16.714231844224564,171.95474354613768,23,,2.7890563912185886,0,,5,Yes,,6NWTMMXFNE,1,7,0,True,nan
71,18.392771296096853,1305.8867620228766,,,No,Movies,No,TV,22.923493924888806,38.510915752894135,32,Action,1.39952057312818,1,Male,15,No,,YW1TQF8ENJ,0,71,0,True,Premium
57,23.157406256227368,1097.6116166101328,Premium,Bank transfer,No,Movies,No,Mobile,55.006148609812634,165.49521791813314,7,Comedy,,5,Male,23,No,,JY57X5TRMO,1,57,0,True,Premium
75,5.321912124165693,399.14340931242697,Basic,,No,TV Shows,Yes,Computer,35.97694086223843,141.2181047443308,0,Action,,3,Female,18,No,,LNQORYMH26,0,75,0,True,Basic
106,8.838576312567348,,Standard,,Yes,Movies,Yes,TV,16.587178516524737,117.5164785245804,9,Action,1.171765950934513,1,Male,11,Yes,,GH9A22N66B,1,106,0,True,Basic
35,13.459910271890804,,Premium,Mailed check,No,Movies,No,TV,71.46589692913173,32.68506048743759,4,Comedy,2.593705056409075,6,Male,1,Yes,,VN65AE43O6,0,35,0,True,Standard
75,17.17723022593387,1043.1766622385906,Standard,Credit card,Yes,Both,No,Mobile,27.159668684481677,23.653572238387955,13,Action,4.017035880432854,4,Male,2,No,Yes,KS9FTKV2DQ,1,75,0,True,Standard
36,18.06485426381679,,Basic,Mailed check,No,Both,No,Computer,36.251468413746174,161.38123273423747,3,Comedy,,3,Male,2,No,,WABF53RSD0,1,36,0,True,Standard
2,19.630440548255926,34.24331477314446,Standard,Mailed check,No,Movies,No,TV,11.980154578522882,56.23631937610436,20,Drama,4.634447557451434,8,Male,19,Yes,Yes,JCP7F0F4IZ,1,2,1,False,Premium
86,,1253.0723111169552,Standard,,Yes,Movies,Yes,Computer,57.90415288851526,77.77099424885388,28,Fantasy,3.210023765935128,0,Male,12,Yes,,PHPFEBIGBE,0,86,0,True,nan
38,,663.816373964833,Standard,Bank transfer,Yes,Both,Yes,TV,49.3716635509595,54.34176131489776,2,Drama,4.355195065811586,0,Male,1,No,,8YUG2KSKFD,0,38,0,True,nan
34,15.846287805812688,538.7737853976314,Standard,,Yes,Movies,Yes,Mobile,41.394000689599736,97.91702129378668,28,Comedy,4.075564621623011,5,Male,10,No,,O2RVL1WTJQ,0,34,0,True,Standard
47,15.856125265686966,745.2378874872874,Premium,,No,Movies,Yes,TV,64.54995212047737,23.33021493588715,5,Comedy,,9,Female,14,No,,TWLBEGJPJE,0,47,0,True,Standard
25,14.066266585309904,,Basic,,Yes,TV Shows,Yes,TV,47.67136007029944,84.80992993376218,47,Fantasy,,7,Female,13,Yes,,JUSSZ0TYNB,1,25,0,True,Basic
77,17.084145045683787,1315.4791685176515,Basic,Bank transfer,Yes,Both,No,Computer,81.72994108459962,36.69464196111819,7,,,5,Male,17,Yes,,G7ZUOCOKKN,0,77,0,True,Premium
55,15.946489119071781,730.6087307676124,Basic,Bank transfer,Yes,Movies,No,Mobile,15.762905179191495,39.13592483637288,31,Comedy,1.3577406268270755,6,Female,10,No,,KGINLK6E4A,1,55,0,True,Standard
100,8.569442146773776,856.9442146773775,Standard,Bank transfer,Yes,Movies,No,Tablet,30.483875096490213,35.82644275578191,1,Drama,1.1188134784803223,5,Female,4,Yes,,3UBWONJ9HM,0,100,0,True,Basic
34,8.894812618099067,302.4236290153683,Premium,Mailed check,No,Both,Yes,TV,19.68554777294455,149.7997293052415,13,Drama,3.157066954016217,8,Female,6,Yes,,NOEYROI0WW,0,34,0,True,Basic
44,,811.7197284184109,Basic,Mailed check,Yes,Movies,Yes,Mobile,38.41993323855135,34.96217159892621,24,,2.4932275730791305,2,Female,21,Yes,No,2639EQOIMD,1,44,0,True,nan
14,5.651174540935654,79.11644357309915,Premium,Electronic check,Yes,TV Shows,No,Mobile,83.52597173325469,36.21862678672311,43,,4.034370196501071,2,Male,16,No,Yes,XJSI88BT5K,0,14,0,True,Basic
117,15.908995425625095,1861.3524647981365,Premium,Credit card,Yes,TV Shows,Yes,TV,46.5487067905536,37.10177367549986,25,Drama,1.0480463292024194,1,Male,21,No,Yes,DV417WR3H8,0,117,0,True,Standard
74,,1467.3729482111548,Basic,Electronic check,Yes,Both,Yes,Tablet,55.18008767380007,80.07380831503697,33,Comedy,3.4038980916910493,7,Female,17,No,,VKYYFI9JT0,0,74,0,True,nan
18,7.2386876349776355,94.09816865982228,Standard,Electronic check,Yes,TV Shows,No,Mobile,39.3407805975716,36.557295856592944,26,Action,,4,Female,2,Yes,Yes,LTP4SEXPBP,1,18,0,True,Basic
76,5.09848179125751,387.4846161355707,Basic,Credit card,No,TV Shows,No,Computer,56.81398441873767,68.05434114403255,1,Comedy,3.3124915638095405,9,Female,16,No,,X2HXQZDL41,0,76,0,True,Basic
63,13.375210454441198,689.0355886829615,Standard,Bank transfer,Yes,Both,Yes,TV,48.06784766195904,9.346276166162806,46,Comedy,2.7849523742473834,8,Female,5,Yes,,MYP0E84TGK,1,63,0,True,Basic
89,,1643.8078590494374,Standard,Mailed check,Yes,TV Shows,Yes,TV,10.33644529062885,39.82291650875301,2,,1.7123752382327084,3,Male,13,No,,UOEK0FDKQI,1,89,0,True,nan
114,11.348575137828478,1293.7375657124464,Basic,Mailed check,No,Movies,Yes,,87.24850849282484,96.70465210858536,3,Sci-Fi,1.4900406507818698,2,Female,14,Yes,,D7V1GQP4ZS,0,114,0,True,Basic
92,12.7203998263147,1170.2767840209524,Premium,,No,Movies,No,Computer,62.75647812471078,21.548617924508395,36,Drama,1.1132469825888562,7,Male,24,Yes,,BP4NVKDHAQ,0,92,0,True,Standard
96,16.451277063978004,1233.2261476625642,Basic,Electronic check,Yes,Both,No,TV,28.25244913027911,107.0719880327416,15,Action,1.0177119765235636,4,Male,10,Yes,,VJPEAO45MX,1,96,0,True,Standard
54,9.033418657188756,487.8046074881928,Basic,Bank transfer,No,Movies,Yes,Mobile,43.45260736205524,137.9098836309627,19,Drama,,5,Male,14,Yes,No,QOKIE06Y78,0,54,0,True,Basic
29,6.513702582241343,188.89737488499887,Standard,Mailed check,No,Movies,Yes,Computer,9.665431791135505,141.12349402710265,7,Sci-Fi,3.779706484544885,5,Male,19,No,Yes,FB0YUU644W,0,29,0,True,Basic
44,16.200458747880333,712.8201849067347,Basic,Electronic check,Yes,TV Shows,No,TV,47.55690094647595,98.8867499597631,28,Fantasy,2.5502701202218803,8,Female,17,No,,VGMSYM5ULT,0,44,0,True,Standard
5,13.15059559240584,65.7529779620292,Basic,Bank transfer,No,Both,No,Mobile,20.783526976278626,105.7436217632179,0,Action,,1,Male,21,Yes,,BKKCQWPOHH,0,5,1,False,Standard
35,17.195380542025596,504.0472660842924,Basic,Mailed check,Yes,Both,No,Mobile,9.42758180303532,40.73587965140028,6,Comedy,,6,Male,24,Yes,,3VYTTJWF3S,1,35,0,True,Standard
43,13.04814388398949,467.5802090671118,Standard,,No,Both,Yes,Computer,8.313883001239645,108.5186458695218,41,Drama,4.478729695981276,4,,10,No,No,6W8ONKVDV7,1,43,0,True,Basic
62,20.822685521272803,1090.4902543203066,Premium,Credit card,Yes,Both,No,TV,32.3981332326619,103.3997529751133,14,Comedy,1.107166243140051,7,Female,24,No,,8OHY4PJDVC,1,62,0,True,Premium
9,6.576820055715689,59.1913805014412,Basic,Credit card,No,Movies,No,Tablet,22.571109419689506,10.559541066290432,28,Comedy,4.186817971269734,2,Male,20,No,,DB37V024VF,0,9,0,True,Basic
118,19.16117966988404,2261.0192010463165,Standard,Electronic check,No,Both,Yes,Mobile,33.80797952995863,98.32812236917376,36,Action,,9,Male,21,No,,LPF96SC93N,0,118,0,True,Premium
77,5.0746588625433295,390.7487324158364,Basic,Credit card,No,TV Shows,Yes,TV,33.817605478104944,28.488670024179104,7,Sci-Fi,2.91536710592108,5,Female,22,No,,3DWFDWQTFK,0,77,0,True,Basic
115,14.927285228629211,1285.5666206147691,Standard,Electronic check,No,TV Shows,Yes,Computer,48.49398446732751,37.795793660763245,33,Comedy,2.4887672286977645,2,Female,6,No,,UK3MUKUEJY,1,115,0,True,Basic
55,,785.7810092633655,Premium,Credit card,Yes,TV Shows,Yes,Mobile,65.63054901226865,39.85908713012388,5,,1.2474989172972917,4,Female,16,Yes,,FOX2BV2O4O,0,55,0,True,nan
102,11.491289894544508,824.8507809730803,Basic,Bank transfer,No,Movies,Yes,Tablet,20.301651963552636,142.6347907356358,40,Fantasy,2.763539524687376,3,Male,20,Yes,Yes,3RR2KKLO1L,1,102,0,True,Basic
83,8.86251816368866,735.5890075861588,,Credit card,No,Both,No,Mobile,36.660574776243685,60.42202889957744,47,Drama,,8,Male,5,Yes,,4OUVQSSS9U,0,83,0,True,Basic
116,9.249865017444884,1072.9843420236064,Basic,Electronic check,No,Movies,Yes,Computer,53.80112878879969,11.444839606233693,40,Comedy,1.4185011444851732,7,Female,1,Yes,,T9A50KD21Z,0,116,0,True,Basic
19,8.674978029219407,116.38478458542698,Basic,Credit card,No,Movies,No,Tablet,13.298150024824912,148.05977268262404,29,Comedy,4.601373801728175,6,Male,13,No,,PO8QJ2Z8HO,1,19,0,True,Basic
64,19.15448811979087,1225.8872396666156,Premium,Electronic check,Yes,Movies,Yes,Tablet,18.27398975696979,17.9131808936634,33,Drama,4.700071952851642,2,Male,22,No,,Y3V5G1HCTY,0,64,0,True,Premium
31,,,Basic,Electronic check,No,TV Shows,No,Mobile,22.3041401078923,130.7261485547089,31,,3.127755278498073,8,Male,13,No,,S74Y4BOE5G,1,31,0,True,nan
85,,979.0630663136844,Standard,Bank transfer,No,Both,No,TV,31.714738113565208,77.21773933898096,20,Comedy,2.219642137974664,5,Male,15,Yes,,YZG6NV5X4V,1,85,0,True,nan
48,8.416702097829532,,Basic,Bank transfer,Yes,Both,Yes,Computer,43.15496204186412,95.09496564396647,43,Fantasy,1.7401338957102466,6,Male,7,No,,XR2V49I6RU,0,48,0,True,Basic
53,19.3455289215684,1025.3130328431253,Standard,Bank transfer,No,TV Shows,Yes,Computer,47.63407459149925,132.16334245258798,41,Sci-Fi,4.751308760111195,6,Male,8,Yes,No,TE1OOM5V4T,0,53,0,True,Premium
7,9.1128719429902,,Standard,,No,Movies,No,TV,72.66649810049311,51.54664080754543,46,Drama,3.4591711781058927,7,Female,7,No,,H34GMGSYE2,0,7,0,True,Basic
61,18.382381646351455,961.5818088481792,Basic,Credit card,Yes,Both,No,Computer,6.083763960786978,39.31289643930539,9,Sci-Fi,3.5189666137990563,1,Male,19,No,,N0Z59F79IY,1,61,0,True,Standard
12,17.03979191644393,204.4775029973272,Basic,Electronic check,No,TV Shows,No,Tablet,35.1231981681446,84.63725428791066,21,Comedy,,4,Male,20,No,,PMZMT39TM8,0,12,0,True,Premium
4,9.386695923147526,37.5467836925901,Premium,Credit card,No,Both,No,Computer,5.15601119429908,175.9761135380756,42,Comedy,3.126003185395791,5,Male,10,No,,EB38S923C3,0,4,1,False,Basic
42,23.47341796130501,832.9028986405915,Standard,Mailed check,No,Movies,Yes,TV,23.82781707335023,36.73064188810815,30,Sci-Fi,1.081123421956927,5,Male,11,Yes,,7S0GPYV37B,1,42,0,True,Premium
100,21.39930394692162,1939.617373653868,Premium,Bank transfer,Yes,Both,Yes,Mobile,28.04231862625978,104.43224193252412,2,Drama,2.170086946412743,2,Female,22,Yes,No,231LG9INNM,1,100,0,True,Premium
80,9.48589020829607,758.8712166636856,Basic,Credit card,Yes,Both,Yes,Computer,11.609890002818544,116.61427784011671,22,Drama,1.1897065602467478,3,Male,4,Yes,Yes,XUARYP9U38,0,80,0,True,Basic
111,13.664522099141074,1283.4098983245126,Standard,Bank transfer,No,TV Shows,Yes,TV,19.676885200485945,144.89160554721454,35,Drama,3.166852573650912,2,Male,10,Yes,,1JMFNFQWJ0,1,111,0,True,Basic
116,,1770.4980110734389,Premium,Bank transfer,No,Movies,Yes,Mobile,49.81928903030436,176.39442907160785,49,Drama,4.873188576305981,0,Female,14,No,Yes,ZC098KOD0T,1,116,0,True,nan
118,13.87000273722271,1636.6603229922798,Basic,Bank transfer,No,Both,No,Mobile,90.51632966791078,73.8055581051465,11,Comedy,1.6634121501999837,4,Male,6,No,Yes,CIAX5QUITW,0,118,0,True,Standard
